0.02659896641931193, 0.11259930902449537, 0.34317678982740263
0.027382263440365318, 0.11242603459351581, 0.342024888304908
0.02629152165579586, 0.1126652985969063, 0.34346724682070834
0.027292839970023988, 0.11243651050754978, 0.34202923368523486
0.026212761068666032, 0.11264568889328125, 0.34362057723318223
0.022923981805708097, 0.11292994211163702, 0.3480731121226878
0.02492781101465247, 0.1127431515066303, 0.3449714841920251
0.02457608691697812, 0.11296917641910667, 0.3454497727955991
0.024390893756220652, 0.11309066495056244, 0.3457095977161662
0.026087497770750527, 0.11283943881297116, 0.3430517097806705
0.026803994369554333, 0.11257312886763177, 0.3423840262532357
0.027790088864812674, 0.1124652395220109, 0.3407506086529426
0.02686291461574047, 0.11282130726166796, 0.3418667204029038
0.027257294362203702, 0.1123731132423724, 0.3420899675015591
0.026747919263872592, 0.11269313442573628, 0.34241031206416467
0.025904481616392607, 0.11293267176331584, 0.3435805172277527
0.026553631409370927, 0.11258296476155501, 0.34309966309300827
0.0273413889878422, 0.11252023065992103, 0.34178356705989177
0.02623375627078702, 0.11271000462048697, 0.34343494077848913
0.025695575549300256, 0.11253836597149947, 0.3446735324555638
0.026757227954344154, 0.11261250340142978, 0.342614155039393
0.02592103295673937, 0.11282219526534833, 0.34377646439580894
0.026605407293224657, 0.11263296350629201, 0.34297684234736553
0.027117317130542207, 0.11227920013833262, 0.34268029284039286
0.027728835658425717, 0.11233737209416765, 0.3414445820676926
0.028184814052943027, 0.11222804595896142, 0.3407562223288452
0.027263091451383368, 0.11270410790240416, 0.3415561176258924
0.02382164688600143, 0.11307752581581576, 0.3462634290676937
0.023902642845745486, 0.11330399189895096, 0.3459640820477625
0.02396175724382818, 0.11346927676294895, 0.345745605484771
0.021077801806437913, 0.11397451455318941, 0.3493903780110182
0.023147927432389734, 0.1132641104544278, 0.3472905570620087
0.0232521605133004, 0.1131261695856705, 0.3475222287753966
0.02347720484863503, 0.11317974805547884, 0.3471278232137851
0.023424047170980736, 0.11320967052555422, 0.3472942035014784
0.02395842969278989, 0.11335321453949168, 0.3461119048175356
0.02158862767868938, 0.11349395811719828, 0.34941914483845016
0.023095876837687688, 0.1129103907866831, 0.3481681761404344
0.025106176014621492, 0.11276531183023958, 0.3449072641525597
0.026326363113671813, 0.11265776575021094, 0.34297493732882417
